PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Wu, ZH; Ortega-Llebaria, M				Wu, Zhaohong; Ortega-Llebaria, Marta			Pitch shape modulates the time course of tone vs pitch-accent identification in Mandarin Chinese	JOURNAL OF THE ACOUSTICAL SOCIETY OF AMERICA				Article								In Mandarin Chinese pitch is used to express both lexical meanings via tones and sentence-level meanings via pitch-accents raising the question of which information is processed first. While research with meaningful sentence materials suggested a general processing advantage of tone over pitch-accents, research on pure tones and nonce speech in pre-attentive processing found that the f0-shape led to timing and site processing differences. The current study reconciles these results by exploring whether the tone advantage found in meaningful speech materials is modulated by the f0-shape by establishing via a gating paradigm the relative timing of tone and pitch-accent identification. Target words containing static (T1) and dynamic (T2, T4) tones were embedded into meaningful sentences and were divided into 50 ms gates which were added incrementally either from the left-or right-edge of the target word. Results showed that dynamic targets had either a tone or pitch-accent advantage contingent on the direction of gate processing. In contrast, for static T1 targets, tone and pitch-accent were identified simultaneously regardless of the direction of gate processing. Altogether, these results indicate that the f0-shape, as defined by pitch dimensions of f0 and pitch range, mediates the timing of tone and pitch-accent identification in meaningful speech supporting highly interactive models of speech perception. (C) 2017 Acoustical Society of America.												5	5											MAR	2017	141	3					2263	2276		10.1121/1.4979052	http://dx.doi.org/10.1121/1.4979052												2026-01-16	WOS:000398962500104
J	Liu, D; Reed, M				Liu, Di; Reed, Marnie			Exploring the Complexity of the L2 Intonation System: An Acoustic and Eye-Tracking Study	FRONTIERS IN COMMUNICATION				Article								Phonological research has demonstrated that English intonation, variably referred to as prosody, is a multidimensional and multilayered system situated at the interface of information structure, morphosyntactic structure, phonological phenomena, and pragmatic functions. The structural and functional complexity of the intonational system, however, is largely under-addressed in L2 pronunciation teaching, leading to a lack of spontaneous use of intonation despite successful imitation in classrooms. Focusing on contrastive and implicational sentence stress, this study explored the complexity of the English intonation system by investigating how L1 English and Mandarin-English L2 speakers use multiple acoustic features (i.e., pitch range, pitch level, duration, and intensity) in signaling contrastive and implicational information and how one acoustic feature (maximum pitch level) is affected by information structure (contrast), morphosyntactic structure (phrasal boundary), and a phonological phenomenon (declination) in L1 English and Mandarin-English L2 speakers' speech. Using eye-tracking technology, we also investigated (1) L1 English and Mandarin-English L2 speakers' real-time processing of lexical items that carry information structure (i.e., contrast) and typically receive stress in L1 speakers' speech; (2) the influence of visual enhancement (italics and bold) on L1 English and Mandarin-English L2 speakers' processing of contrastive information; and (3) L1 English and Mandarin-English L2 speakers' processing of pictures with contrastive information. Statistical analysis using linear mixed-effects models showed that L1 English speakers and Mandarin-English L2 speakers differed in their use of acoustic cues in signaling contrastive and implicational information. They also differed in the use of maximum pitch level in signaling sentence stress influenced by contrast, phrasal boundary, and declination. We did not find differences in L1 English and Mandarin-English L2 speakers' processing of contrastive and implicational information at the sentence level, but the two groups of participants differ in their processing of contrastive information in passages and pictures. These results suggest that processing limitations may be the reason why L2 speakers did not use English intonation spontaneously. The findings of this study also suggest that Complexity Theory (CT), which emphasizes the complex and dynamic nature of intonation, is a theoretical framework that has the potential of bridging the gap between L2 phonology and L2 pronunciation teaching.												6	7											APR 6	2021	6								627316	10.3389/fcomm.2021.627316	http://dx.doi.org/10.3389/fcomm.2021.627316												2026-01-16	WOS:000678089800001
J	Roll, M; Horne, M; Lindgren, M				Roll, Mikael; Horne, Merle; Lindgren, Magnus			Left-edge boundary tone and main clause verb effects on syntactic processing in embedded clauses - An ERP study	JOURNAL OF NEUROLINGUISTICS				Article								We examined the effects of main clause verb pragmatics and left-edge boundary tones on syntactic processing in Swedish embedded clauses, using listener judgments and Event-Related Potentials. When the syntactic structure did not match the expectation based on the occurrence of a left-edge boundary tone, the acceptance rate decreased significantly, and a biphasic positive effect with an early peak (P345) and a late peak (P600) showed increased processing load. A larger continuous positive effect (P600) was obtained by changing an assertive main clause verb to a nonassertive verb. thereby modifying the lexical pragmatic context of the embedded clause. Increased positivity was also seen at the left-edge boundary tone when it mismatched a preceding nonassertive verb. We conclude that left-edge boundary tones are used in addition to verb pragmatics to guide the syntactic processing of embedded clauses in Swedish, and that pragmatic and prosodic information is integrated immediately. (c) 2008 Elsevier Ltd. All rights reserved.												23	23											JAN	2009	22	1					55	73		10.1016/j.jneuroling.2008.06.001	http://dx.doi.org/10.1016/j.jneuroling.2008.06.001												2026-01-16	WOS:000262112500004
J	Delogu, F; Lampis, G; Belardinelli, MO				Delogu, Franco; Lampis, Giulia; Belardinelli, Marta Olivetti			From melody to lexical tone: Musical ability enhances specific aspects of foreign language perception	EUROPEAN JOURNAL OF COGNITIVE PSYCHOLOGY				Article								Previous research shows that music ability provides positive effects on language processing. This study aims at better clarifying the involvement of different linguistic subdomains in this cross-domain link, assessing whether or not musicality and music expertise enhance phonological and lexical tone processing of Mandarin Chinese. In two experiments different groups of adults and children with no previous experience in tonal languages, were invited to perform a same-different task trying to detect phonological and tonal variations in pairs of sequences of monosyllabic Mandarin Chinese words. Main results show that all subjects perform significantly better in detecting phonological variations rather than tonal ones. They also show that both melodic proficiency and music expertise are good predictors for a better tonal, but not phonological identification. Data lead to a model of music-to-language transfer effect in which musicality selectively affects linguistic intonation while leaving phonological processing substantially unaffected.												82	94												2010	22	1					46	61		10.1080/09541440802708136	http://dx.doi.org/10.1080/09541440802708136												2026-01-16	WOS:000274915800004
J	Chen, F; Cheung, CCH; Peng, G				Chen, Fei; Cheung, Candice Chi-Hang; Peng, Gang			Linguistic Tone and Non-Linguistic Pitch Imitation in Children with Autism Spectrum Disorders: A Cross-Linguistic Investigation	JOURNAL OF AUTISM AND DEVELOPMENTAL DISORDERS				Article								The conclusions on prosodic pitch features in autism spectrum disorders (ASD) have primarily been derived from studies in non-tonal language speakers. This cross-linguistic study evaluated the performance of imitating Cantonese lexical tones and their non-linguistic (nonspeech) counterparts by Cantonese- and Mandarin-speaking children with and without ASD. Acoustic analyses showed that, compared with typically developing peers, children with ASD exhibited increased pitch variations when imitating lexical tones, while performed similarly when imitating the nonspeech counterparts. Furthermore, Mandarin-speaking children with ASD failed to exploit the phonological knowledge of segments to improve the imitation accuracy of non-native lexical tones. These findings help clarify the speech-specific pitch processing atypicality and phonological processing deficit in tone-language-speaking children with ASD.												17	18											MAY	2022	52	5					2325	2343		10.1007/s10803-021-05123-4	http://dx.doi.org/10.1007/s10803-021-05123-4		JUN 2021										2026-01-16	WOS:000659415100004
J	Zahner-Ritter, K; Zhao, TY; Einfeldt, M; Braun, B				Zahner-Ritter, Katharina; Zhao, Tianyi; Einfeldt, Marieke; Braun, Bettina			How experience with tone in the native language affects the L2 acquisition of pitch accents	FRONTIERS IN PSYCHOLOGY				Article								This paper tested the ability of Mandarin learners of German, whose native language has lexical tone, to imitate pitch accent contrasts in German, an intonation language. In intonation languages, pitch accents do not convey lexical information; also, pitch accents are sparser than lexical tones as they only associate with prominent words in the utterance. We compared two kinds of German pitch-accent contrasts: (1) a "non-merger" contrast, which Mandarin listeners perceive as different and (2) a "merger" contrast, which sounds more similar to Mandarin listeners. Speakers of a tone language are generally very sensitive to pitch. Hypothesis 1 (H1) therefore stated that Mandarin learners produce the two kinds of contrasts similarly to native German speakers. However, the documented sensitivity to tonal contrasts, at the expense of processing phrase-level intonational contrasts, may generally hinder target-like production of intonational pitch accents in the L2 (Hypothesis 2, H2). Finally, cross-linguistic influence (CLI) predicts a difference in the realization of these two contrasts as well as improvement with higher proficiency (Hypothesis 3, H3). We used a delayed imitation paradigm, which is well-suited for assessing L2-phonetics and -phonology because it does not necessitate access to intonational meaning. We investigated the imitation of three kinds of accents, which were associated with the sentence-final noun in short wh-questions (e.g., Wer malt denn Mandalas, lit: "Who draws PRT mandalas?" "Who likes drawing mandalas?"). In Experiment 1, 28 native speakers of Mandarin participated (14 low- and 14 high-proficient). The learners' productions of the two kinds of contrasts were analyzed using General Additive Mixed Models to evaluate differences in pitch accent contrasts over time, in comparison to the productions of native German participants from an earlier study in our lab. Results showed a more pronounced realization of the non-merger contrast compared to German natives and a less distinct realization of the merger contrast, with beneficial effects of proficiency, lending support to H3. Experiment 2 tested low-proficient Italian learners of German (whose L1 is an intonation language) to contextualize the Mandarin data and further investigate CLI. Italian learners realized the non-merger contrast more target-like than Mandarin learners, lending additional support to CLI (H3).												5	6											AUG 19	2022	13								903879	10.3389/fpsyg.2022.903879	http://dx.doi.org/10.3389/fpsyg.2022.903879												2026-01-16	WOS:000861273800001
J	Zhang, CC; Shao, J; Huang, XN				Zhang, Caicai; Shao, Jing; Huang, Xunan			Deficits of congenital amusia beyond pitch: Evidence from impaired categorical perception of vowels in Cantonese-speaking congenital amusics	PLOS ONE				Article								Congenital amusia is a lifelong disorder of fine-grained pitch processing in music and speech. However, it remains unclear whether amusia is a pitch-specific deficit, or whether it affects frequency/spectral processing more broadly, such as the perception of formant frequency in vowels, apart from pitch. In this study, in order to illuminate the scope of the deficits, we compared the performance of 15 Cantonese-speaking amusics and 15 matched controls on the categorical perception of sound continua in four stimulus contexts: lexical tone, pure tone, vowel, and voice onset time (VOT). Whereas lexical tone, pure tone and vowel continua rely on frequency/spectral processing, the VOT continuum depends on duration/temporal processing. We found that the amusic participants performed similarly to controls in all stimulus contexts in the identification, in terms of the across-category boundary location and boundary width. However, the amusic participants performed systematically worse than controls in discriminating stimuli in those three contexts that depended on frequency/spectral processing (lexical tone, pure tone and vowel), whereas they performed normally when discriminating duration differences (VOT). These findings suggest that the deficit of amusia is probably not pitch specific, but affects frequency/spectral processing more broadly. Furthermore, there appeared to be differences in the impairment of frequency/spectral discrimination in speech and nonspeech contexts. The amusic participants exhibited less benefit in between-category discriminations than controls in speech contexts (lexical tone and vowel), suggesting reduced categorical perception; on the other hand, they performed inferiorly compared to controls across the board regardless of between-and within-category discriminations in nonspeech contexts (pure tone), suggesting impaired general auditory processing. These differences imply that the frequency/spectral-processing deficit might be manifested differentially in speech and nonspeech contexts in amusics D it is manifested as a deficit of higher-level phonological processing in speech sounds, and as a deficit of lower-level auditory processing in nonspeech sounds.												36	36											AUG 22	2017	12	8							e0183151	10.1371/journal.pone.0183151	http://dx.doi.org/10.1371/journal.pone.0183151												2026-01-16	WOS:000408085100029
J	Shang, PZ; Wu, YX				Shang, Peizhu; Wu, Yuxi			The impact of multifaceted factors on auditory mapping between acoustic cues and Spanish intonation categories in a cross-linguistic context	HUMANITIES & SOCIAL SCIENCES COMMUNICATIONS				Article								Recent research has revealed cross-linguistic and individual variations in the processing of acoustic cues for phonetic categorization. This study extends this line of inquiry by examining the auditory perception of native Spanish listeners and Chinese learners of Spanish, focusing on their ability to map acoustic signals onto intonation categories. Through two identification tasks employing synthesized stimuli with systematically varied acoustic and stress patterns, we investigated how listeners navigate multiple cues in recognizing Spanish sentence types. Results indicated that changes in fundamental frequency (F0), duration, and intensity significantly influenced native Spanish listeners' intonation judgments, while Chinese learners predominantly relied on F0 modulations to differentiate statements from yes/no questions. Compared to native Spanish listeners, Chinese learners demonstrated lower sensitivity to changes across the three cues and less proficiency in reconciling cue trade-offs. Furthermore, our study revealed that both Spanish and Chinese listeners' perceptual performance was modulated by stress patterns and their chronological age. Overall, our research elucidates the multifaceted nature of intonation perception, underscoring the critical role of linguistic background, individual characteristics, and lower-level prosodic context in the transformation of acoustic details into intonation categories.												0	0											DEC 20	2024	11	1							1701	10.1057/s41599-024-04216-6	http://dx.doi.org/10.1057/s41599-024-04216-6												2026-01-16	WOS:001381664800006
J	Jiang, CM; Hamm, JP; Lim, VK; Kirk, IJ; Yang, YF				Jiang, Cunmei; Hamm, Jeff P.; Lim, Vanessa K.; Kirk, Ian J.; Yang, Yufang			Processing melodic contour and speech intonation in congenital amusics with Mandarin Chinese	NEUROPSYCHOLOGIA				Article								Congenital amusia is a disorder in the perception and production of musical pitch. It has been suggested that early exposure to a tonal language may compensate for the pitch disorder (Peretz, 2008). If so, it is reasonable to expect that there would be different characterizations of pitch perception in music and speech in congenital amusics who speak a tonal language, such as Mandarin. In this study, a group of 11 adults with amusia whose first language was Mandarin were tested with melodic contour and speech intonation discrimination and identification tasks. The participants with amusia were impaired in discriminating and identifying melodic contour. These abnormalities were also detected in identifying both speech and non-linguistic analogue derived patterns for the Mandarin intonation tasks. In addition, there was an overall trend for the participants with amusia to show deficits with respect to controls in the intonation discrimination tasks for both speech and non-linguistic analogues. These findings suggest that the amusics' melodic pitch deficits may extend to the perception of speech, and could potentially result in some language deficits in those who speak a tonal language. (C) 2010 Elsevier Ltd. All rights reserved.												81	89											JUL	2010	48	9					2630	2639		10.1016/j.neuropsychologia.2010.05.009	http://dx.doi.org/10.1016/j.neuropsychologia.2010.05.009												2026-01-16	WOS:000280573300024
J	Roll, M; Horne, M; Lindgren, M				Roll, Mikael; Horne, Merle; Lindgren, Magnus			Activating without Inhibiting: Left-edge Boundary Tones and Syntactic Processing	JOURNAL OF COGNITIVE NEUROSCIENCE				Article								Right-edge boundary tones have earlier been found to restrict syntactic processing by closing a clause for further integration of incoming words. The role of left-edge intonation, however, has received little attention to date. We show that Swedish left-edge boundary tones selectively facilitate the on-line processing of main clauses, the syntactic structure they are associated with. In spoken Swedish, main clauses are produced with a left-edge boundary tone, which is absent in subordinate clauses. Main and subordinate clauses are further distinguished syntactically by word order when containing sentence adverbs. The effects of tone and word order on the processing of embedded main, subordinate, and neutral clauses (lacking sentence adverbs) were measured using ERPs. A posterior P600 in embedded main clauses and a smaller P600 in subordinate clauses indicated that embedded clauses with sentence adverbs were structurally less expected than neutral clauses and thus were reanalyzed. The tone functioned as a cue for main clause word order, selectively reducing the P600 in embedded main clauses, without affecting the processing of subordinate or neutral clauses. Its perception was reflected in a right frontal P200 effect. The left-edge boundary tone thus seems to activate a main clause structure, albeit without suppressing alternative structures. The P600 was also preceded by a short positive effect in cases where a left-edge boundary tone was absent.												20	22											MAY	2011	23	5					1170	1179		10.1162/jocn.2010.21430	http://dx.doi.org/10.1162/jocn.2010.21430												2026-01-16	WOS:000289062000013
J	Li, MS; Tang, W; Liu, C; Nan, Y; Wang, WJ; Dong, Q				Li, Mingshuang; Tang, Wei; Liu, Chang; Nan, Yun; Wang, Wenjing; Dong, Qi			Vowel and Tone Identification for Mandarin Congenital Amusics: Effects of Vowel Type and Semantic Content	JOURNAL OF SPEECH LANGUAGE AND HEARING RESEARCH				Article								Purpose: This study aimed to explore the effects of Mandarin congenital amusia with or without lexical tone deficit (i.e., tone agnosia and pure amusia) on Mandarin vowel and tone identification in different types of vowels (e.g., monophthong, diphthongs, and triphthongs) embedded in consonant-vowel contexts with and without semantic content. Method: Thirteen pure amusics (i.e., amusics with normal lexical processing), 5 tone agnosics (i.e., with lexical tone deficit), and 12 controls were screened with Montreal Battery of Evaluation of Amusia and lexical tone tests (Nan et al., 2010; Peretz et al., 2003). Vowel-plus-tone identification tasks with the factors of vowel type and syllables with and without semantic content (e.g., real and nonsense words) were examined among the 3 groups, and identification scores were calculated in 3 formats: vowel-plus-tone identification, vowel identification, and tone identification. Results: Tone agnosics showed significantly poorer performances on identifications of vowel, tone, and vowel plus tone across monophthongs, diphthongs, and triphthongs in both real and nonsense words compared to pure amusics and controls. Their deficits were similar across the 3 types of vowels, while the deficit on vowel-plus-tone identification was more severe in nonsense words than in real words. On the other hand, pure amusics performed similarly with controls across all these conditions. Conclusions: Tone agnosia might affect both musical pitch and phonological processing, resulting in deficits in lexical tone and vowel perception. On the contrary, pure amusics's effect is primarily on musical pitch perception but not on lexical tone or phonemic deficit. Vowel type did not affect speech deficits for tone agnosics, while they relied more on semantic content as a compensation.												4	4											DEC	2019	62	12					4300	4308		10.1044/2019_JSLHR-S-18-0440	http://dx.doi.org/10.1044/2019_JSLHR-S-18-0440												2026-01-16	WOS:000561769300006
J	Peng, SC; Lu, HP; Lu, N; Lin, YS; Deroche, MLD; Chatterjee, M				Peng, Shu-Chen; Lu, Hui-Ping; Lu, Nelson; Lin, Yung-Song; Deroche, Mickael L. D.; Chatterjee, Monita			Processing of Acoustic Cues in Lexical-Tone Identification by Pediatric Cochlear-Implant Recipients	JOURNAL OF SPEECH LANGUAGE AND HEARING RESEARCH				Article								Purpose: The objective was to investigate acoustic cue processing in lexical-tone recognition by pediatric cochlear-implant (CI) recipients who are native Mandarin speakers. Method: Lexical-tone recognition was assessed in pediatric CI recipients and listeners with normal hearing (NH) in 2 tasks. In Task 1, participants identified naturally uttered words that were contrastive in lexical tones. For Task 2, a disyllabic word (yanjing) was manipulated orthogonally, varying in fundamental-frequency (F0) contours and duration patterns. Participants identified each token with the second syllable jing pronounced with Tone 1 (a high level tone) as eyes or with Tone 4 (a high falling tone) as eyeglasses. Results: CI participants' recognition accuracy was significantly lower than NH listeners' in Task 1. In Task 2, CI participants' reliance on F0 contours was significantly less than that of NH listeners; their reliance on duration patterns, however, was significantly higher than that of NH listeners. Both CI and NH listeners' performance in Task 1 was significantly correlated with their reliance on F0 contours in Task 2. Conclusion: For pediatric CI recipients, lexical-tone recognition using naturally uttered words is primarily related to their reliance on F0 contours, although duration patterns may be used as an additional cue.												45	49											MAY	2017	60	5					1223	1235		10.1044/2016_JSLHR-S-16-0048	http://dx.doi.org/10.1044/2016_JSLHR-S-16-0048												2026-01-16	WOS:000402754000004
J	Ito, A; Kishiyama, T; Yamashita, Y; Hirose, Y				Ito, Aine; Kishiyama, Takeshi; Yamashita, Yoichiro; Hirose, Yuki			Effects of sandhi-based predictability in Kansai Japanese depend on markedness: a visual-world eye-tracking study	LANGUAGE COGNITION AND NEUROSCIENCE				Article; Early Access								During comprehension, various aspects of upcoming input can be anticipated. However, it is unclear to what extent listeners exploit suprasegmental information to facilitate lexical retrieval. In Japanese, a Kansai-dialect-specific pitch accent system and a sandhi rule create a situation where the final tone of certain modifiers is conditioned by the initial tone of the following noun, thereby making the upcoming tone predictable. Both Tokyo and Kansai speakers showed increased fixations on the target when its initial tone was predictable based on an all-L-tone modifier, suggesting that this "predictability effect" may reflect an increased anticipation of upcoming input that disrupts a marked L-tone sequence, without necessarily invoking the dialect-specific sandhi rule. However, Kansai speakers were quicker to identify the target in this condition, suggesting that they utilised dialect-specific knowledge about the lexically determined pitch accent of the target noun to facilitate processing, particularly when the modifier tone deviated from the default.												0	0											2025 DEC 4	2025										10.1080/23273798.2025.2595193	http://dx.doi.org/10.1080/23273798.2025.2595193		DEC 2025										2026-01-16	WOS:001645608500001
J	Jiang, CM; Hamm, JP; Lim, VK; Kirk, IJ; Yang, YF				Jiang, Cunmei; Hamm, Jeff P.; Lim, Vanessa K.; Kirk, Ian J.; Yang, Yufang			Impaired categorical perception of lexical tones in Mandarin-speaking congenital amusics	MEMORY & COGNITION				Article								The degree to which cognitive resources are shared in the processing of musical pitch and lexical tones remains uncertain. Testing Mandarin amusics on their categorical perception of Mandarin lexical tones may provide insight into this issue. In the present study, a group of 15 amusic Mandarin speakers identified and discriminated Mandarin tones presented as continua in separate blocks. The tonal continua employed were from a high-level tone to a mid-rising tone and from a high-level tone to a high-falling tone. The two tonal continua were made in the contexts of natural speech and of nonlinguistic analogues. In contrast to the controls, the participants with amusia showed no improvement for discrimination pairs that crossed the classification boundary for either speech or nonlinguistic analogues, indicating a lack of categorical perception. The lack of categorical perception of Mandarin tones in the amusic group shows that the pitch deficits in amusics may be domain-general, and this suggests that the processing of musical pitch and lexical tones may share certain cognitive resources and/or processes (Patel 2003, 2008, 2012).												65	67											OCT	2012	40	7					1109	1121		10.3758/s13421-012-0208-2	http://dx.doi.org/10.3758/s13421-012-0208-2												2026-01-16	WOS:000309229700010
J	Ortega-Llebaria, M; Nemogá, M; Presson, N				Ortega-Llebaria, Marta; Nemoga, Maritza; Presson, Nora			Long-term experience with a tonal language shapes the perception of intonation in English words: How Chinese-English bilinguals perceive "Rose?" vs. "Rose"	BILINGUALISM-LANGUAGE AND COGNITION				Article								Long-term experience with a tonal language shapes pitch perception in specific ways, and consequently Chinese speakers may not process pitch in English words -e.g., "Rose?" spoken as a question versus "Rose" spoken as a statement-in the same way as native speakers of non-tonal languages do. If so, what are those pitch processing differences and how do they affect Chinese recognition of English words? We investigated these questions by administering a primed lexical-decision task in English to proficient Chinese-English bilinguals and two control groups, namely, Spanish-English and native English speakers. Prime-target pairs differed in one sound and/or in pitch. Results showed specific cross-language differences in pitch processing between the Chinese speakers and the control groups, confirming that experience with a tonal language shaped the perception of English words' intonation. Moreover, such experience helps to incorporate pitch into models of word-recognition for bilinguals of tonal and non-tonal languages.												19	19											MAR	2017	20	2					367	383		10.1017/S1366728915000723	http://dx.doi.org/10.1017/S1366728915000723												2026-01-16	WOS:000399400700012
J	Braun, B; Galts, T; Kabak, B				Braun, Bettina; Galts, Tobias; Kabak, Baris			Lexical encoding of L2 tones: The role of L1 stress, pitch accent and intonation	SECOND LANGUAGE RESEARCH				Article								Native language prosodic structure is known to modulate the processing of non-native suprasegmental information. It has been shown that native speakers of French, a language without lexical stress, have difficulties storing non-native stress contrasts. We investigated whether the ability to store lexical tone (as in Mandarin Chinese) also depends on the first language (L I) prosodic structure and, if so, how. We tested participants from a stress language (German), a language without word stress (French), a language with restricted lexical tonal contrasts (Japanese), and Mandarin Chinese controls. Furthermore, German has a rich intonational structure, while French and Japanese dispose of fewer utterance-level pitch contrasts. The participants learnt associations between disyllabic non-words (4 tonal contrasts) and objects and indicated whether picture word pairs matched with what they had learnt (complete match, segmental or tonal mismatch conditions). In the tonal mismatch condition, the Mandarin Chinese controls had the highest sensitivity, followed by the German participants. The French and Japanese participants showed no sensitivity towards these tonal contrasts. Utterance-level prosody is hence better able to predict success in second language (L2) tone learning than word prosody.												27	37											JUL	2014	30	3					323	350		10.1177/0267658313510926	http://dx.doi.org/10.1177/0267658313510926												2026-01-16	WOS:000337654200003
J	Braun, B; Johnson, EK				Braun, Bettina; Johnson, Elizabeth K.			Question or tone 2? How language experience and linguistic function guide pitch processing	JOURNAL OF PHONETICS				Article								How does language experience shape pitch processing? Do speakers of tone languages, which use pitch to signal lexical contrasts (e.g., Mandarin Chinese) attend to pitch movements more closely than speakers of intonation languages (e.g., Dutch)? Contradictory findings have been reported in the literature. In the current study, we hypothesize that listeners should be particularly attentive to any pitch information that signals meaningful information in the native language. This includes pitch movements signaling lexical contrasts (present in tone languages only) as well as postlexical contrasts (present in all languages). Both Mandarin and Dutch listeners performed speeded ABX match to sample tasks on the same sets of nonsense words. As predicted, the same pitch movements were attended to differentially by the two language populations depending on the role that information played in the native language. Mandarin listeners were more attentive than Dutch listeners to pitch movements as these signaled potential lexical contrasts in Mandarin (but not Dutch). Importantly, Dutch listeners were more attentive to pitch movements signaling postlexical information than to pitch movements signaling no meaningful linguistic information. These findings underscore the importance of postlexical information in online speech processing and explain apparent contradictions in the literature. (C) 2011 Elsevier Ltd. All rights reserved.												44	52											OCT	2011	39	4					585	594		10.1016/j.wocn.2011.06.002	http://dx.doi.org/10.1016/j.wocn.2011.06.002												2026-01-16	WOS:000296402000012
J	Yang, WX; Feng, J; Huang, WT; Zhang, CX; Nan, Y				Yang, Wu-xia; Feng, Jie; Huang, Wan-ting; Zhang, Cheng-xiang; Nan, Yun			Perceptual pitch deficits coexist with pitch production difficulties in music but not Mandarin speech	FRONTIERS IN PSYCHOLOGY				Article								Congenital amusia is a musical disorder that mainly affects pitch perception. Among Mandarin speakers, some amusics also have difficulties in processing lexical tones (tone agnosics). To examine to what extent these perceptual deficits may be related to pitch production impairments in music and Mandarin speech, eight amusics, eight tone agnosics, and 12 age- and IQ-matched normal native Mandarin speakers were asked to imitate music note sequences and Mandarin words of comparable lengths. The results indicated that both the amusics and tone agnosics underperformed the controls on musical pitch production. However, tone agnosics performed no worse than the amusics, suggesting that lexical tone perception deficits may not aggravate musical pitch production difficulties. Moreover, these three groups were all able to imitate lexical tones with perfect intelligibility. Taken together, the current study shows that perceptual musical pitch and lexical tone deficits might coexist with musical pitch production difficulties. But at the same time these perceptual pitch deficits might not affect lexical tone production or the intelligibility of the speech words that were produced. The perception-production relationship for pitch among individuals with perceptual pitch deficits may be, therefore, domain-dependent.												18	19											JAN 16	2014	4								1024	10.3389/fpsyg.2013.01024	http://dx.doi.org/10.3389/fpsyg.2013.01024												2026-01-16	WOS:000331262500001
J	Liu, F; Chan, AHD; Ciocca, V; Roquet, C; Peretz, I; Wong, PCM				Liu, Fang; Chan, Alice H. D.; Ciocca, Valter; Roquet, Catherine; Peretz, Isabelle; Wong, Patrick C. M.			Pitch perception and production in congenital amusia: Evidence from Cantonese speakers	JOURNAL OF THE ACOUSTICAL SOCIETY OF AMERICA				Article								This study investigated pitch perception and production in speech and music in individuals with congenital amusia (a disorder of musical pitch processing) who are native speakers of Cantonese, a tone language with a highly complex tonal system. Sixteen Cantonese-speaking congenital amusics and 16 controls performed a set of lexical tone perception, production, singing, and psychophysical pitch threshold tasks. Their tone production accuracy and singing proficiency were subsequently judged by independent listeners, and subjected to acoustic analyses. Relative to controls, amusics showed impaired discrimination of lexical tones in both speech and non-speech conditions. They also received lower ratings for singing proficiency, producing larger pitch interval deviations and making more pitch interval errors compared to controls. Demonstrating higher pitch direction identification thresholds than controls for both speech syllables and piano tones, amusics nevertheless produced native lexical tones with comparable pitch trajectories and intelligibility as controls. Significant correlations were found between pitch threshold and lexical tone perception, music perception and production, but not between lexical tone perception and production for amusics. These findings provide further evidence that congenital amusia is a domain-general language-independent pitch-processing deficit that is associated with severely impaired music perception and production, mildly impaired speech perception, and largely intact speech production. (C) 2016 Acoustical Society of America.												26	29											JUL	2016	140	1					563	575		10.1121/1.4955182	http://dx.doi.org/10.1121/1.4955182												2026-01-16	WOS:000382406500075
J	Quam, C; Creel, SC				Quam, Carolyn; Creel, Sarah C.			Mandarin-English Bilinguals Process Lexical Tones in Newly Learned Words in Accordance with the Language Context	PLOS ONE				Article								Previous research has mainly considered the impact of tone-language experience on ability to discriminate linguistic pitch, but proficient bilingual listening requires differential processing of sound variation in each language context. Here, we ask whether Mandarin-English bilinguals, for whom pitch indicates word distinctions in one language but not the other, can process pitch differently in a Mandarin context vs. an English context. Across three eye tracked word-learning experiments, results indicated that tone-intonation bilinguals process tone in accordance with the language context. In Experiment 1, 51 Mandarin-English bilinguals and 26 English speakers without tone experience were taught Mandarin-compatible novel words with tones. Mandarin-English bilinguals out-performed English speakers, and, for bilinguals, overall accuracy was correlated with Mandarin dominance. Experiment 2 taught 24 Mandarin-English bilinguals and 25 English speakers novel words with Mandarin like tones, but English-like phonemes and phonotactics. The Mandarin-dominance advantages observed in Experiment 1 disappeared when words were English-like. Experiment 3 contrasted Mandarin-like vs. English-like words in a within-subjects design, providing even stronger evidence that bilinguals can process tone language-specifically. Bilinguals (N = 58), regardless of language dominance, attended more to tone than English speakers without Mandarin experience (N = 28), but only when words were Mandarin-like not when they were English-like. Mandarin-English bilinguals thus tailor tone processing to the within-word language context.												9	12											JAN 11	2017	12	1							e0169001	10.1371/journal.pone.0169001	http://dx.doi.org/10.1371/journal.pone.0169001												2026-01-16	WOS:000391857100020
