PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Klein, D; Zatorre, RJ; Milner, B; Zhao, V				Klein, D; Zatorre, RJ; Milner, B; Zhao, V			A cross-linguistic PET study of tone perception in mandarin Chinese and English speakers	NEUROIMAGE				Article								PET was used in a cross-linguistic study to determine whether neural mechanisms subserving pitch perception differ as a function of linguistic relevance. We compared tone perception in 12 native Mandarin speakers, who use tonal patterns to distinguish lexical meaning, with that of 12 native speakers of a nontone language, English. Subjects were scanned under two conditions: a silent resting baseline and a tonal task involving discrimination of pitch patterns in Mandarin words. Both groups showed common regions of CBF increase, but only Mandarin speakers showed additional activation in frontal, parietal, and parietooccipital regions of the left hemisphere; this latter finding indicates that language experience may influence brain circuitry in the processing of auditory cues. In contrast, only the English group showed activity in the right inferior frontal cortex, consistent with a right-hemispheric role in pitch perception. (C) 2001 Academic Press.												158	197											APR	2001	13	4					646	653		10.1006/nimg.2000.0738	http://dx.doi.org/10.1006/nimg.2000.0738												2026-01-16	WOS:000167628500009
J	Liu, LQ; Chen, A; Kager, R				Liu, Liquan; Chen, Ao; Kager, Rene			Simultaneous bilinguals who do not speak a tone language show enhancement in pitch sensitivity but not in executive function	LINGUISTIC APPROACHES TO BILINGUALISM				Article								Previous studies have reported perceptual advantages, such as when discriminating non-native linguistic or musical pitch differences, among first-year infants growing up in bilingual over monolingual environments. It is unclear whether such effects should be attributed to bilinguals' enhanced perceptual sensitivity and/or cognitive abilities, and whether such effects would extend to adulthood. Twenty-four Dutch, 24 Dutch simultaneous bilingual (DSB), and 24 Chinese Mandarin speakers were examined by three sets of tasks assessing their linguistic pitch and music perception, executive function, as well as interactions across these modalities. Results showed degrees of advantages for DSB and Chinese participants' over their Dutch peers in lexical tone discrimination and pitch-related music tasks. In tasks related to executive function, no difference was observed between DSB and Dutch participants, while Chinese participants' performances were modulated by cognitive interference of language processing. Findings suggest that listeners' enhanced sensitivity to linguistic and musical pitch may stem from acoustic (DSB) and experience (Chinese) rather than cognitive factors. Moreover, Dutch participants showed robust correlations between their linguistic and musical pitch perception, followed by limited correlations in DSB, and virtually no correlation among Chinese participants, illustrating how distinct language experiences can lead to specific pitch perception patterns between language and music.												6	7											JUN 14	2022	12	3					310	346		10.1075/lab.19037.liu	http://dx.doi.org/10.1075/lab.19037.liu												2026-01-16	WOS:000812104700003
J	YIU, EML; VANHASSELT, CA; WILLIAMS, SR; WOO, JKS				YIU, EML; VANHASSELT, CA; WILLIAMS, SR; WOO, JKS			SPEECH-INTELLIGIBILITY IN TONE LANGUAGE (CHINESE) LARYNGECTOMY SPEAKERS	EUROPEAN JOURNAL OF DISORDERS OF COMMUNICATION				Article								Tone language speakers use lexical tone or fundamental frequency to signal meaning. Therefore, native tone language alaryngeal speakers encountering difficulty imparting lexical tone variation would suffer loss of speech intelligibility. This study examines the intelligibility of lexical tone produced by four different alaryngeal speech methods, namely: oesophageal speech, electrolarynx, a pneumatic device and tracheo-oesophageal speech. Isolated and embedded monosyllabic Chinese words produced by 53 alaryngeal speakers were presented to three normally hearing young adult listeners with no prior exposure to laryngectomy speech. The listeners transcribed the speech orthographically. Significant differences were found in the intelligibility level between the different speech methods. Listeners' responses were also pooled together and analysed for tone and segmental errors. Errors of tone alone were found to occur more often than segmental errors.												19	23												1994	29	4					339	347															2026-01-16	WOS:A1994PX60600003
J	Zhang, H; Dai, XQ; Ma, W; Ding, HW; Zhang, Y				Zhang, Hao; Dai, Xuequn; Ma, Wen; Ding, Hongwei; Zhang, Yang			Investigating Perception to Production Transfer in Children With Cochlear Implants: A High Variability Phonetic Training Study	JOURNAL OF SPEECH LANGUAGE AND HEARING RESEARCH				Article								Purpose: This study builds upon an established effective training method to investigate the advantages of high variability phonetic identification training for enhancing lexical tone perception and production in Mandarin -speaking pediatric cochlear implant (CI) recipients, who typically face ongoing challenges in these areas. Method: Thirty-two Mandarin -speaking children with CIs were quasirandomly assigned into the training group (TG) and the control group (CG). The 16 TG participants received five sessions of high variability phonetic training (HVPT) within a period of 3 weeks. The CG participants did not receive the training. Perception and production of Mandarin tones were administered before (pretest) and immediately after (posttest) the completion of HVPT via lexical tone recognition task and picture naming task. Both groups participated in the identical pretest and posttest with the same time frame between the two test sessions. Results: TG showed significant improvement from pretest to posttest in identifying Mandarin tones for both trained and untrained speech stimuli. Moreover, perceptual learning of HVPT significantly facilitated trainees' production of T1 and T2 as rated by a cohort of 10 Mandarin -speaking adults with normal hearing, which was corroborated by acoustic analyses revealing improved fundamental frequency (F0) median for T1 and T2 production and enlarged F0 movement for T2 production. In contrast, TG children's production of T3 and T4 showed nonsignificant changes across two test sessions. Meanwhile, CG did not exhibit significant changes in either perception or production. Conclusions: The results suggest a limited and inconsistent transfer of perceptual learning to lexical tone production in children with CIs, which challenges the notion of a robust transfer and highlights the complexity of the interaction between perceptual training and production outcomes. Further research on individual differences with a longitudinal design is needed to optimize the training protocol or tailor interventions to better meet the diverse needs of learners.												13	16											APR	2024	67	4					1206	1228		10.1044/2023_JSLHR-23-00573	http://dx.doi.org/10.1044/2023_JSLHR-23-00573												2026-01-16	WOS:001244512900014
J	Cabrera, L; Liu, HM; Granjon, L; Kao, C; Tsao, FM				Cabrera, Laurianne; Liu, Huei-Mei; Granjon, Lionel; Kao, Chieh; Tsao, Feng-Ming			Discrimination and identification of lexical tones and consonants in Mandarin-speaking children using cochlear implants	JOURNAL OF THE ACOUSTICAL SOCIETY OF AMERICA				Article								Mandarin-speaking adults using cochlear implants (CI) experience more difficulties in perceiving lexical tones than consonants. This problem may result from the fact that CIs provide relatively sufficient temporal envelope information for consonant perception in quiet environments, but do not convey the fine spectro-temporal information considered to be necessary for accurate pitch perception. Another possibility is that Mandarin speakers with post-lingual hearing loss have developed language-specific use of these acoustic cues, impeding lexical tone processing under CI conditions. To investigate this latter hypothesis, syllable discrimination and word identification abilities for Mandarin consonants (place and manner) and lexical-tone contrasts (tones 1 vs 3 and 1 vs 2) were measured in 15 Mandarin-speaking children using CIs and age-matched children with normal hearing (NH). In the discrimination task, only children using CIs exhibited significantly lower scores for consonant place contrasts compared to other contrasts, including lexical tones. In the word identification task, children using CIs showed lower performance for all contrasts compared to children with NH, but they both showed specific difficulties with tone 1 vs 2 contrasts. This study suggests that Mandarin-speaking children using CIs are able to discriminate and identify lexical tones and, perhaps more surprisingly, have more difficulties when discriminating consonants. (C) 2019 Acoustical Society of America.												3	4											OCT	2019	146	4					2291	2302		10.1121/1.5126941	http://dx.doi.org/10.1121/1.5126941												2026-01-16	WOS:000506814200030
J	Guo, XT; Wang, XD; Liang, XY; Wang, M; Chen, L				Guo, Xiao-Tao; Wang, Xiao-Dong; Liang, Xiu-Yuan; Wang, Ming; Chen, Lin			Sensory Intelligence for Extraction of an Abstract Auditory Rule: A Cross-Linguistic Study	NEUROSCIENCE				Article								In a complex linguistic environment, while speech sounds can greatly vary, some shared features are often invariant. These invariant features constitute so-called abstract auditory rules. Our previous study has shown that with auditory sensory intelligence, the human brain can automatically extract the abstract auditory rules in the speech sound stream, presumably serving as the neural basis for speech comprehension. However, whether the sensory intelligence for extraction of abstract auditory rules in speech is inherent or experience-dependent remains unclear. To address this issue, we constructed a complex speech sound stream using auditory materials in Mandarin Chinese, in which syllables had a flat lexical tone but differed in other acoustic features to form an abstract auditory rule. This rule was occasionally and randomly violated by the syllables with the rising, dipping or falling tone. We found that both Chinese and foreign speakers detected the violations of the abstract auditory rule in the speech sound stream at a pre-attentive stage, as revealed by the whole-head recordings of mismatch negativity (MMN) in a passive paradigm. However, MMNs peaked earlier in Chinese speakers than in foreign speakers. Furthermore, Chinese speakers showed different MMN peak latencies for the three deviant types, which paralleled recognition points. These findings indicate that the sensory intelligence for extraction of abstract auditory rules in speech sounds is innate but shaped by language experience. (C) 2018 IBRO. Published by Elsevier Ltd. All rights reserved.												9	10											FEB 21	2018	372						246	254		10.1016/j.neuroscience.2017.12.025	http://dx.doi.org/10.1016/j.neuroscience.2017.12.025												2026-01-16	WOS:000425878100020
J	Jeng, FC; Lin, CD; Sabol, JT; Hollister, GR; Chou, MS; Chen, CH; Kenny, JE; Tsou, YA				Jeng, Fuh-Cherng; Lin, Chia-Der; Sabol, John T.; Hollister, Grant R.; Chou, Meng-Shih; Chen, Ching-Hua; Kenny, Jessica E.; Tsou, Yung-An			Pitch perception and frequency-following responses elicited by lexical-tone chimeras	INTERNATIONAL JOURNAL OF AUDIOLOGY				Article								Objective: Previous research has shown the usefulness of utilizing auditory chimeras in assessing a listener's perception of the envelope and fine structure for an acoustic stimulus. However, research comparing and contrasting behavioral and electrophysiological responses to this stimulus type is scarce. Design: Two sets of chimeric stimuli were constructed by interchanging the envelopes and fine-structures of the rising/yi(2)/and falling/yi(4)/Mandarin pitch contours that were filtered through 1, 2, 4, 8, 16, 32, and 64 frequency banks. Behavioral pitch-perception tasks were administered through a two-alternative, forced-choice paradigm. Electrophysiological responses were measured through scalp-recorded frequency-following responses (FFRs) to the lexical-tone chimeras. Study sample: Twenty American and twenty Chinese adults were recruited. Results: A two-way analysis of variance showed significance (p<0.05) within and across the filter bank and language background factors for the behavioral measurements, while the frequency-following response demonstrated a significance only across the filter banks. Conclusions: Perceptual importance of envelope cues increases starting from 16 filter banks, while the FFR accuracy and magnitude decreases with increasing number of filter banks. These results can be useful in assessing experience-dependent neuroplasticity and in designing speech processing strategies for cochlear-implant users who speak tonal or non-tonal languages around the globe.												3	4											JAN 2	2016	55	1					53	63		10.3109/14992027.2015.1072774	http://dx.doi.org/10.3109/14992027.2015.1072774												2026-01-16	WOS:000365589500007
J	Zhang, CC; Chen, S				Zhang, Caicai; Chen, Si			Toward an Integrative Model of Talker Normalization	JOURNAL OF EXPERIMENTAL PSYCHOLOGY-HUMAN PERCEPTION AND PERFORMANCE				Article								Successful speech perception requires accurate mapping of speech signals to linguistic categories despite talker variation in signals. Although factors like intrinsic and context cues have been identified, a full understanding of talker normalization remains to be achieved. In particular, it is important to examine the cocontribution of intrinsic, extrinsic and other cues in an integrative way. In Experiment 1, we examined the effect of intrinsic cues and typicality of a talker's F0 range relative to population F0 range on word identification in isolation. In Experiment 2, we compared the effects of 4 contexts to identify those that consistently facilitate talker normalization. We found that without contexts, word identification accuracy was low and variable depending on talker typicality. Contexts improved performance across all talkers regardless of typicality. But only meaningless and meaningful speech contexts with cues to a talker's acoustic-phonological space showed consistent effects. We proposed a new model, integrating talker typicality, talker familiarity, and context. Whereas speech signals from familiar or typical talkers may be accurately identified standing alone, a context with cues to a talker's acoustic-phonological space is necessary in the case of unfamiliar and atypical talkers. It is thus the first model that integrates memory and context effects.												32	35											AUG	2016	42	8					1252	1268		10.1037/xhp0000216	http://dx.doi.org/10.1037/xhp0000216												2026-01-16	WOS:000383108600016
J	Lu, S; Wayland, R; Kaan, E				Lu, Shuang; Wayland, Ratree; Kaan, Edith			Effects of production training and perception training on lexical tone perception - A behavioral and ERP study	BRAIN RESEARCH				Article								The present study recorded both behavioral data and event-related brain potentials to examine the effectiveness of a perception-only training and a perception-plus-production training procedure on the intentional and unintentional perception of lexical tone by native English listeners. In the behavioral task, both the perception-only and the perception-plus-production groups improved on the tone discrimination abilities after the training session. Moreover, the participants in both groups generalized the improvements gained through the trained stimuli to the untrained stimuli. In the ERP task, the Mismatch Negativity was smaller in the post-training task than in the pre-training task. However, the two training groups did not differ in tone processing at the intentional or unintentional level after training. These results suggest that the employment of the motor system does not specifically benefit the tone perceptual skills. Furthermore, the present study investigated whether some tone pairs are more easily confused than others by native English listeners, and whether the order of tone presentation influences non-native tone discrimination. In the behavioral task, Tone2-Tone1 (rising-level) and Tone2-Tone4 (rising-falling) were the most difficult tone pairs, while Tone1-Tone2 and Tone4-Tone2 were the easiest tone pairs, even though they involved the same tone contrasts respectively. In the ERP task, the native English listeners had good discrimination when Tone2 and Tone4 were embedded in strings of Tone1, while poor discrimination when Tone1 was inserted in the context of Tone2 or Tone4. These asymmetries in tone perception might be attributed to the interference of native intonation system and can be altered by training. (C) 2015 Elsevier B.V. All rights reserved.												20	30											OCT 22	2015	1624						28	44		10.1016/j.brainres.2015.07.014	http://dx.doi.org/10.1016/j.brainres.2015.07.014												2026-01-16	WOS:000365050100004
J	Potisuk, S; Harper, MP; Gandour, J				Potisuk, S; Harper, MP; Gandour, J			Classification of Thai tone sequences in syllable-segmented speech using the analysis-by-synthesis method	IEEE TRANSACTIONS ON SPEECH AND AUDIO PROCESSING				Article																				24	24											JAN	1999	7	1					95	102		10.1109/89.736336	http://dx.doi.org/10.1109/89.736336												2026-01-16	WOS:000077702700011
J	Mattock, K; Burnham, D				Mattock, Karen; Burnham, Denis			Chinese and English infants' tone perception: Evidence for perceptual reorganization	INFANCY				Article								Over half the world's population speaks a tone language, yet infant speech perception research has typically focused on consonants and vowels. Very young infants can discriminate a wide range of native and normative consonants and vowels, and then in a process of perceptual reorganization over the 1st year, discrimination of most normative speech sounds deteriorates. We investigated perceptual reorganization for tones by testing 6- and 9-month-old infants from tone (Chinese) and nontone (English) language environments for speech (lexical tone) and nonspeech (violin sound) tone discrimination in both cross-sectional and longitudinal studies. Overall, Chinese infants performed equally well at 6 and 9 months for both speech and nonspeech tone discrimination. Conversely, English infants' discrimination of lexical tone declined between 6 and 9 months of age, whereas their nonspeech tone discrimination remained constant. These results indicate that the reorganization of tone perception is a function of the native language environment, and that this reorganization is linguistically based.												179	187												2006	10	3					241	265		10.1207/s15327078in1003_3	http://dx.doi.org/10.1207/s15327078in1003_3												2026-01-16	WOS:000242314400003
J	Wu, H; Ma, XH; Zhang, LJ; Liu, YY; Zhang, Y; Shu, H				Wu, Han; Ma, Xiaohui; Zhang, Linjun; Liu, Youyi; Zhang, Yang; Shu, Hua			Musical experience modulates categorical perception of lexical tones in native Chinese speakers	FRONTIERS IN PSYCHOLOGY				Article								Although musical training has been shown to facilitate both native and non-native phonetic perception, it remains unclear whether and how musical experience affects native speakers' categorical perception (CP) of speech at the suprasegmental level. Using both identification and discrimination tasks, this study compared Chinese speaking musicians and non-musicians in their CF of a lexical tone continuum (from the high level tone, Tonel to the high falling tone, Tone4). While the identification functions showed similar steepness and boundary location between the two subject groups, the discrimination results revealed superior performance in the musicians for discriminating within-category stimuli pairs but not for between-category stimuli. These findings suggest that musical training can enhance sensitivity to subtle pitch differences between within category sounds in the presence of robust mental representations in service of GP of lexical tonal contrasts.												46	50											APR 13	2015	6								436	10.3389/fpsyg.2015.00436	http://dx.doi.org/10.3389/fpsyg.2015.00436												2026-01-16	WOS:000352816200001
J	Wang, HLS; Wang, NYH; Yeh, FC				Wang, Hsiao-Lan Sharon; Wang, Natalie Yu-Hsien; Yeh, Fang-Cheng			Specifying the diffusion MRI connectome in Chinese-speaking children with developmental dyslexia and auditory processing deficits	PEDIATRICS AND NEONATOLOGY				Article								Background: Lexical tone identification has a unique role in the perceptual processes of Chinese readers. Reduced lexical tone awareness, along with poor word-decoding abilities, is frequently observed in Chinese-speaking children with developmental dyslexia. However, whether this deficit is linked to reduced auditory processing and interrupted structural connectivity in the brain requires further investigation. This study therefore explores the white matter pathways associated with Chinese character recognition and auditory processing of pitch variations, with the objective of to identify the most representative neural correlates for Chinese developmental dyslexia. Methods: Diffusion magnetic resonance imaging and several behavior measures related to reading attainment and phonological awareness were acquired in twenty-four Chinese-speaking children with developmental dyslexia and twenty-two age-matched controls. We used diffusion magnetic resonance imaging connectometry to explore the relationships between behavior performance and specific white matter tracts. Results: The results revealed significant correlations of the left inferior fronto-occipital fasciculus, cerebellar pathways, and thalamopontine tracts with Chinese character recognition (FDR = 0.03235). In addition, the posterior isthmus and anterior splenium of the corpus callosum correlated with auditory processing (FDR = 0.03980). Conclusion: The study provides evidence that the dysconnectivity on white matter pathways correlated with developmental dyslexia in Chinese-speaking children. Furthermore, the impairments of auditory temporal timing processing presented in poor readers with significant phonological deficits are likely to be a result of impoverished myelinization in sub-cortical tracts. Such findings may assist in the clinical identification of Chinese developmental dyslexia. Copyright (C) 2018, Taiwan Pediatric Association. Published by Elsevier Taiwan LLC.												13	15											JUN	2019	60	3					297	304		10.1016/j.pedneo.2018.07.016	http://dx.doi.org/10.1016/j.pedneo.2018.07.016												2026-01-16	WOS:000470711600011
J	Zhang, H; Ding, HW; Zhang, Y				Zhang, Hao; Ding, Hongwei; Zhang, Yang			High-Variability Phonetic Training Benefits Lexical Tone Perception: An Investigation on Mandarin-Speaking Pediatric Cochlear Implant Users	JOURNAL OF SPEECH LANGUAGE AND HEARING RESEARCH				Article								Purpose: Lexical tone perception is known to be persistently difficult for individuals with cochlear implants (CIs). The purpose of this study was to evaluate the efficacy of high variability phonetic training (HVPT) in improving Mandarin tone perception for native-speaking children with CIs. Method: A total of 28 Mandarin-speaking pediatric CI recipients participated in the study. Half of the children with CIs received a five-session HVPT within a period of 3 weeks. Identification and discrimination of lexical tones produced by familiar talkers (used during training) and novel talkers (not used during training) were measured before, immediately after, and 10 weeks after training termination. The other half untrained children served as control for the identical pre-and posttests. Results: Lexical tone perception significantly improved in both trained identification task and untrained discrimination task for the trainees. There was also a significant effect in transfer of learning to perceiving tones produced by novel talkers. Moreover, training-induced gains were retained for up to 10 weeks after training. By comparison, no significant pre-post changes were observed in the control group. Conclusion: The results provide the first systematical assessment for the efficacy of the HVPT protocol for Mandarin-speaking pediatric CI users with congenital hearing loss, which supports the clinical utility of intensive short-term HVPT in these children's rehabilitative regimens.												9	12											JUN	2021	64	6					2070	2084		10.1044/2021_JSLHR-20-00631	http://dx.doi.org/10.1044/2021_JSLHR-20-00631												2026-01-16	WOS:000658757800022
J	Chou, FC; Zebrowski, P; Yang, SL				Chou, Fang-Chi; Zebrowski, Patricia; Yang, Shu-Lan			Lexical tone and stuttering loci in Mandarin: Evidence from preschool children who stutter	CLINICAL LINGUISTICS & PHONETICS				Article								The purpose of this study was to examine the relationship between stuttering loci and lexical tone in Mandarin-speaking preschoolers. Conversational samples from 20 Taiwanese children who stutter (CWS; M = 4:9; range = 3:2-6:4) were analysed for frequency and type of speech disfluency and lexical tone associated with stuttering-like disfluencies (SLDs). Results indicated that SLDs were significantly more likely to be produced on Mandarin syllables carrying Tone 3 and Tone 4 syllables compared to syllables carrying either Tone 1 or Tone 2. Post-hoc analyses revealed: (1) no significant differences in the stuttering frequencies between Tone 1 and Tone 2, or between Tone 3 and Tone 4, and (2) a higher incidence of stuttering on syllables carrying Tone 3 and Tone 4 embedded in conflicting (as opposed to compatible) tonal contexts. Results suggest that the higher incidence of stuttering on Mandarin syllables carrying either Tone 3 or 4 may be attributed to the increased level of speech motor demand underlying rapid F0 change both within and across syllables.												4	4											FEB	2015	29	2					115	130		10.3109/02699206.2014.966393	http://dx.doi.org/10.3109/02699206.2014.966393												2026-01-16	WOS:000348045700003
J	Zhang, J; Meng, YX; Wu, CG; Zhou, DQ				Zhang, Juan; Meng, Yaxuan; Wu, Chenggang; Zhou, Danny Q.			Writing System Modulates the Association between Sensitivity to Acoustic Cues in Music and Reading Ability: Evidence from Chinese-English Bilingual Children	FRONTIERS IN PSYCHOLOGY				Article								Music and language share many attributes and a large body of evidence shows that sensitivity to acoustic cues in music is positively related to language development and even subsequent reading acquisition. However, such association was mainly found in alphabetic languages. What remains unclear is whether sensitivity to acoustic cues in music is associated with reading in Chinese, a morphosyllabic language. The present study aimed to answer this question by measuring music (i.e., musical metric perception and pitch discrimination), language (i.e., phonological awareness, lexical tone sensitivity), and reading abilities (i.e., word recognition) among 54 third-grade Chinese-English bilingual children. After controlling for age and non-verbal intelligence, we found that both musical metric perception and pitch discrimination accounted for unique variance of Chinese phonological awareness while pitch discrimination rather than musical metric perception predicted Chinese lexical tone sensitivity. More importantly, neither musical metric perception nor pitch discrimination was associated with Chinese reading. As for English, musical metric perception and pitch discrimination were correlated with both English phonological awareness and English reading. Furthermore, sensitivity to acoustic cues in music was associated with English reading through the mediation of English phonological awareness. The current findings indicate that the association between sensitivity to acoustic cues in music and reading may be modulated by writing systems. In Chinese, the mapping between orthography and phonology is not as transparent as in alphabetic languages such as English. Thus, this opaque mapping may alter the auditory perceptual sensitivity in music to Chinese reading.												11	12											NOV 9	2017	8								1965	10.3389/fpsyg.2017.01965	http://dx.doi.org/10.3389/fpsyg.2017.01965												2026-01-16	WOS:000414725700001
J	Soo, R; Monahan, PJ				Soo, Rachel; Monahan, Philip J.			Phonetic and Lexical Encoding of Tone in Cantonese Heritage Speakers	LANGUAGE AND SPEECH				Article								Heritage speakers contend with at least two languages: the less dominant first language (L1), that is, the heritage language, and the more dominant second language (L2). In some cases, their L1 and L2 bear striking phonological differences. In the current study, we investigate Toronto-born Cantonese heritage speakers and their maintenance of Cantonese lexical tone, a linguistic feature that is absent from English, the more dominant L2. Across two experiments, Cantonese heritage speakers were tested on their phonetic/phonological and lexical encoding of tone in Cantonese. Experiment 1 was an AX discrimination task with varying inter-stimulus intervals (ISIs), which revealed that heritage speakers discriminated tone pairs with disparate pitch contours better than those with shared pitch contours. Experiment 2 was a medium-term repetition priming experiment, designed to extend the findings of Experiment 1 by examining tone representations at the lexical level. We observed a positive correlation between English dominance and priming in tone minimal pairs that shared contours. Thus, while increased English dominance does not affect heritage speakers' phonological-level representations, tasks that require lexical access suggest that heritage Cantonese speakers may not robustly and fully distinctively encode Cantonese tone in lexical memory.												7	7											SEP	2023	66	3					652	677		10.1177/00238309221122090	http://dx.doi.org/10.1177/00238309221122090												2026-01-16	WOS:001041286900005
J	Wang, JJ; Wydell, TN; Zhang, LJ; Quan, WX; Tian, J; Liu, J; Dong, WT				Wang, Jiuju; Wydell, Taeko N.; Zhang, Linjun; Quan, Wenxiang; Tian, Ju; Liu, Jin; Dong, Wentian			The underlying mechanism of deficits of speech comprehension and hallucinations in Chinese patients with schizophrenia	JOURNAL OF PSYCHIATRIC RESEARCH				Article								Sentence context and fundamental frequency (F0) contours are important factors to speech perception and comprehension. In Chinese-Mandarin, lexical tones can be distinguished by the F0 contours. Previous studies found healthy people could use the cue of context to recover the phonological representations of lexical tones from the altered tonal patterns to comprehend the sentences in quiet condition, but can not in noise environment. Lots of research showed that patients with schizophrenia have deficits of speech perception and comprehension. However, it is unclear how context and F0 contours influence speech perception and comprehension in patients with schizophrenia. This study detected the contribution of context and lexical tone to sentence comprehension in four types of sentences by manipulating the context and F0 contours in 32 patients with schizophrenia and 33 healthy controls. The results showed that (1) in patients with schizophrenia, the interaction between context and F0 contour was not significant, which was significant in healthy controls; (2) the scores of sentences with two types of sentences with flattened F0 contours were negatively correlated with hallucination trait scores; (3) the patients with schizophrenia showed significantly lower scores on the intelligibility of sentences in all conditions, which were negatively correlated with PANSS-P. The patients with schizophrenia couldn't use the cue of context to recover the phonological representations of lexical tones from the altered tonal patterns when they comprehend the sentences, inner noise may be the underlying mechanism for the deficits of speech perception and comprehension.												0	1											FEB	2018	97						16	21		10.1016/j.jpsychires.2017.10.020	http://dx.doi.org/10.1016/j.jpsychires.2017.10.020												2026-01-16	WOS:000423646600003
J	Gussenhoven, C; van de Ven, M				Gussenhoven, Carlos; van de Ven, Marco			Categorical perception of lexical tone contrasts and gradient perception of the statement-question intonation contrast in Zhumadian Mandarin	LANGUAGE AND COGNITION				Article								We intended to establish if two lexical tone contrasts in Zhumadian Mandarin, one between early and late aligned falls and another between early and late aligned rises, are perceived categorically, while the difference between declarative and interrogative pronunciations of these four tones is perceived gradiently. Presenting stimuli from 7-point acoustic continua between tones and between intonations, we used an identification task and a discrimination task with an experimental group of native listeners and a control group of Indonesian listeners, whose language employs none of the differences within either the falling or the rising pitch contours in its phonology. Only the lexical condition as perceived by the experimental group yielded sigmoid identification functions and a heightened discriminatory sensitivity around the midpoint of continua. The intonational condition in the native group and both conditions in the control group yielded gradient identification functions and smaller, reverse effects of the continuum midpoints in the discrimination task. The results are interpreted to mean that sentence modality contrasts can be expressed gradiently, but that lexical tone differences are represented phonologically, and hence are perceived categorically, despite low phonetic salience of the contrast. This conclusion challenges assumptions about the relation between linguistic functions and linguistic structures.												7	8											DEC	2020	12	4					614	648		10.1017/langcog.2020.14	http://dx.doi.org/10.1017/langcog.2020.14												2026-01-16	WOS:000589092300002
J	Cheng, YY; Lee, CY				Cheng, Ying-Ying; Lee, Chia-Ying			The Development of Mismatch Responses to Mandarin Lexical Tone in 12-to 24-Month-Old Infants	FRONTIERS IN PSYCHOLOGY				Article								This study explores the development of mismatch responses (MMRs) to Mandarin lexical tone changes in infants at 12, 18, and 24 months of age using the multi-deviant oddball paradigm with the low dipping Tone 3 (T3) as the standard, the high level Tone 1 (T1) as the large, and the high rising Tone 2 (T2) as the small deviant. The results show that the large acoustic change between T1/T3 elicited mismatch negativity (MMN) in all three age groups. The small acoustic change between T2/T3 elicited a positive mismatch response (P-MMR) at 12 and 18 months of age, but no MMR was found to the T2/T3 change at 24 months. The coexistence of MMN and P-MMR in the same age group implies that different mechanisms were used for discriminating large and small deviants. Infants were able to detect the T1/T3 change automatically and showed adult-like MMN as early as 6 months of age. However, the detection of the T2/T3 change remains effortful in infants under 24 months of age. These findings support the notion that MMN and P-MMR may be used to index the maturation of speech perception.												29	30											APR 10	2018	9								448	10.3389/fpsyg.2018.00448	http://dx.doi.org/10.3389/fpsyg.2018.00448												2026-01-16	WOS:000429607500001
J	Tao, R; Zhang, KL; Peng, G				Tao, Ran; Zhang, Kaile; Peng, Gang			Music Does Not Facilitate Lexical Tone Normalization: A Speech-Specific Perceptual Process	FRONTIERS IN PSYCHOLOGY				Article								Listeners utilize the immediate contexts to efficiently normalize variable vocal streams into standard phonology units. However, researchers debated whether non-speech contexts can also serve as valid clues for speech normalization. Supporters of the two sides proposed a general-auditory hypothesis and a speech-specific hypothesis to explain the underlying mechanisms. A possible confounding factor of this inconsistency is the listeners' perceptual familiarity of the contexts, as the non-speech contexts were perceptually unfamiliar to listeners. In this study, we examined this confounding factor by recruiting a group of native Cantonese speakers with sufficient musical training experience and a control group with minimal musical training. Participants performed lexical tone judgment tasks in three contextual conditions, i.e., speech, non-speech, and music context conditions. Both groups were familiar with the speech context and not familiar with the non-speech context. The musician group was more familiar with the music context than the non-musician group. The results evidenced the lexical tone normalization process in speech context but not non-speech nor music contexts. More importantly, musicians did not outperform non-musicians on any contextual conditions even if the musicians were experienced at pitch perception, indicating that there is no noticeable transfer in pitch perception from the music domain to the linguistic domain for tonal language speakers. The findings showed that even high familiarity with a non-linguistic context cannot elicit an effective lexical tone normalization process, supporting the speech-specific basis of the perceptual normalization process.												6	6											OCT 22	2021	12								717110	10.3389/fpsyg.2021.717110	http://dx.doi.org/10.3389/fpsyg.2021.717110												2026-01-16	WOS:000717739900001
