PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Gussenhoven, C; van den Beuken, F				Gussenhoven, Carlos; van den Beuken, Frank			Contrasting the high rise and the low rise intonations in a dialect with the Central Franconian tone	LINGUISTIC REVIEW				Article								The dialect of Helden (Netherlands) maintains intonational contrasts between the fall, the fall-rise, the low rise and the high rise, while also having a binary lexical tone contrast in (accented or unaccented) final syllables in the IP as well as in accented IP-internal syllables. The lexical tone contrast, which is an instance of the Central Franconian tone contrast known as Accent 1 vs Accent 2, appears in the stressed syllable of words, and so competes with the contour differences that are due to the intonational contrasts. In general, the Helden lexical contrasts fall within the phonetic variation that is available for the Standard Dutch intonation contours. The dialect maintains these multiple contrasts (a) by different timings of the falling movement in the fall and the fall-rise, which is later for Accent 2; (b) by different timings of the rising movement in the low rise, which is later for Accent 2; (c) by a lowered realization of the first H-tone after the lexical tone in the post-focal contour of the low rise and the high rise, and (d) by making IP-final rimes with Accent 2 longer than those with Accent 1.												3	3											MAR	2012	29	1					75	107		10.1515/tlr-2012-0004	http://dx.doi.org/10.1515/tlr-2012-0004												2026-01-16	WOS:000314226600004
J	Lee, JC; Sung, KM				Lee, JC; Sung, KM			Improvement of the synthesised speech intonation with stylisation and neural network learning	ELECTRONICS LETTERS				Article								A new F0 contour generation model with stylisation and neural network learning is proposed. Our F0 contour consists of (i) global tune, (ii) word pitch bias, (iii) lexical tone, and (iv) syllabic pitch pattern. A preconstructed melodic table takes care of (i), (ii) and (iv) while a neural network deals with (iii). A 5-level subject test shows 0.5 point intonation quality improvement compared to our previous model.												0	0											SEP 11	1997	33	19					1600	1601		10.1049/el:19971081	http://dx.doi.org/10.1049/el:19971081												2026-01-16	WOS:000072041200009
J	Singh, L; Chee, M				Singh, Leher; Chee, Melissa			Rise and fall: Effects of tone and intonation on spoken word recognition in early childhood	JOURNAL OF PHONETICS				Article								A crucial component of word learning is the ability to recognize words in spite of the varying forms they assume. This may be particularly challenging in tone languages as learners have to develop tone representations in the face of intonational variation in order to accurately recognize words. The effects of intonational variation on word recognition of tone-marked words in Mandarin Chinese were investigated in toddlers and preschoolers using a cross-sectional design. Participants were presented with known words where intonation (question/statement) and tone (rising/falling) were independently manipulated. Results demonstrated that word recognition in toddlers was heavily influenced by changes in the pitch contour of a tone due to intonational variation. In contrast, preschool were able to recognize tone-marked words regardless of simultaneous intonational variation, demonstrating a comparatively robust representation of lexical tone. Results chart an evolution in integrating pitch cues to tone and intonation over the first few years of life. (C) 2016 Elsevier Ltd. All rights reserved.												30	31											MAR	2016	55						109	118		10.1016/j.wocn.2015.12.005	http://dx.doi.org/10.1016/j.wocn.2015.12.005												2026-01-16	WOS:000372394300007
J	Ma, JKY; Ciocca, V; Whitehill, TL				Ma, Joan K-Y; Ciocca, Valter; Whitehill, Tara L.			The perception of intonation questions and statements in Cantonese	JOURNAL OF THE ACOUSTICAL SOCIETY OF AMERICA				Article								In tone languages there are potential conflicts in the perception of lexical tone and intonation, as both depend mainly on the differences in fundamental frequency (F0) patterns. The present study investigated the acoustic cues associated with the perception of sentences as questions or statements in Cantonese, as a function of the lexical tone in sentence final position. Cantonese listeners performed intonation identification tasks involving complete sentences, isolated final syllables, and sentences without the final syllable (carriers). Sensitivity (d' scores) were similar for complete sentences and final syllables but were significantly lower for carriers. Sensitivity was also affected by tone identity. These findings show that the perception of questions and statements relies primarily on the F0 characteristics of the final syllables (local F0 cues). A measure of response bias (c) provided evidence for a general bias toward the perception of statements. Logistic regression analyses showed that utterances were accurately classified as questions or statements by using average F0 and F0 interval. Average F0 of carriers (global F0 cue) was also found to be a reliable secondary cue. These findings suggest that the use of F0 cues for the perception of intonation question in tonal languages is likely to be language-specific. (C) 2011 Acoustical Society of America. [DOI: 10.1121/1.3531840]												17	19											FEB	2011	129	2					1012	1023		10.1121/1.3531840	http://dx.doi.org/10.1121/1.3531840												2026-01-16	WOS:000287709700048
J	Liu, HM; Tsao, FM; Kuhl, PK				Liu, Huei-Mei; Tsao, Feng-Ming; Kuhl, Patricia K.			Acoustic analysis of lexical tone in Mandarin infant-directed speech	DEVELOPMENTAL PSYCHOLOGY				Article								Using Mandarin Chinese, a "tone language" in which the pitch contours of syllables differentiate words, the authors examined the acoustic modifications of infant-directed speech (IDS) at the syllable level to test 2 hypotheses: (a) the overall increase in pitch and intonation contour that occurs in IDS at the phrase level would not distort lexical pitch at the syllable level and (b) IDS provides exaggerates cues to lexical tones. Sixteen Mandarin-speaking mothers were recorded while addressing their infants and addressing an adult. The results indicate that IDS does not distort the acoustic cues that are essential to word meaning at the syllable level; evidence of exaggeration of the acoustic differences in IDS was observed, extending previous findings of phonetic exaggeration to the lexical level.												64	85											JUL	2007	43	4					912	917		10.1037/0012-1649.43.4.912	http://dx.doi.org/10.1037/0012-1649.43.4.912												2026-01-16	WOS:000247839400009
J	YIU, EML; VANHASSELT, CA; WILLIAMS, SR; WOO, JKS				YIU, EML; VANHASSELT, CA; WILLIAMS, SR; WOO, JKS			SPEECH-INTELLIGIBILITY IN TONE LANGUAGE (CHINESE) LARYNGECTOMY SPEAKERS	EUROPEAN JOURNAL OF DISORDERS OF COMMUNICATION				Article								Tone language speakers use lexical tone or fundamental frequency to signal meaning. Therefore, native tone language alaryngeal speakers encountering difficulty imparting lexical tone variation would suffer loss of speech intelligibility. This study examines the intelligibility of lexical tone produced by four different alaryngeal speech methods, namely: oesophageal speech, electrolarynx, a pneumatic device and tracheo-oesophageal speech. Isolated and embedded monosyllabic Chinese words produced by 53 alaryngeal speakers were presented to three normally hearing young adult listeners with no prior exposure to laryngectomy speech. The listeners transcribed the speech orthographically. Significant differences were found in the intelligibility level between the different speech methods. Listeners' responses were also pooled together and analysed for tone and segmental errors. Errors of tone alone were found to occur more often than segmental errors.												19	23												1994	29	4					339	347															2026-01-16	WOS:A1994PX60600003
J	Ota, M; Yamane, N; Mazuka, R				Ota, Mitsuhiko; Yamane, Naoto; Mazuka, Reiko			The Effects of Lexical Pitch Accent on Infant Word Recognition in Japanese	FRONTIERS IN PSYCHOLOGY				Article								Learners of lexical tone languages (e.g., Mandarin) develop sensitivity to tonal contrasts and recognize pitch-matched, but not pitch-mismatched, familiar words by 11 months. Learners of non-tone languages (e.g., English) also show a tendency to treat pitch patterns as lexically contrastive up to about 18 months. In this study, we examined if this early-developing capacity to lexically encode pitch variations enables infants to acquire a pitch accent system, in which pitch-based lexical contrasts are obscured by the interaction of lexical and non-lexical (i.e., intonational) features. Eighteen 17-month-olds learning Tokyo Japanese were tested on their recognition of familiar words with the expected pitch or the lexically opposite pitch pattern. In early trials, infants were faster in shifting their eyegaze from the distractor object to the target object than in shifting from the target to distractor in the pitch-matched condition. In later trials, however, infants showed faster distractor-to-target than target-to-distractor shifts in both the pitch-matched and pitch-mismatched conditions. We interpret these results to mean that, in a pitch-accent system, the ability to use pitch variations to recognize words is still in a nascent state at 17 months.												4	4											JAN 12	2018	8								2354	10.3389/fpsyg.2017.02354	http://dx.doi.org/10.3389/fpsyg.2017.02354												2026-01-16	WOS:000419922400001
J	Gussenhoven, C				Gussenhoven, Carlos			Asymmetries in the intonation system of the tonal dialect of Maastricht Limburgish	PHONOLOGY				Article								The lexical tone and intonation contrasts in the Limburgish dialect of Maastricht are remarkable in a number of ways. While a falling pitch contour on an IP-medial syllable signals a non-declarative intonation, on an IP-final syllable it signals a declarative intonation. In addition, although there is a binary tone contrast (Accent 1 vs. Accent 2) and four nuclear intonation contours, only three intonation contours exist for nuclear syllables with Accent 2, while in IP-final position only two intonation contours exist for nuclear syllables with Accent 1, so that the full set of four intonation contours is only observable in IP-medial nuclear syllables with Accent 1. The context-dependent function of the pitch fall and the asymmetries are explained by a grammar in which the OCP is enforced absolutely, and the number of tones per syllable is restricted to two, unless the three tones each represent a different morpheme: OCP, REALISEMORPH >>#TTT.												5	5												2012	29	1					39	79		10.1017/S0952675712000036	http://dx.doi.org/10.1017/S0952675712000036												2026-01-16	WOS:000302908300002
J	Schaefer, V; Darcy, I				Schaefer, Vance; Darcy, Isabelle			Lexical function of pitch in the first language shapes cross-linguistic perception of Thai tones	LABORATORY PHONOLOGY				Article								Determining the factors involved in the non-native perception of the pitch patterns of tones is complicated by the fact that all languages use pitch to various extents, whether linguistic (e.g., intonation) or non-linguistic (e.g., singing). Moreover, many languages use pitch to distinguish lexical items with varying degrees of functional load and differences in inventory of such pitch patterns. The current study attempts to understand what factors determine accurate naive (= non-learner) perception of non-native tones, in order to establish the baseline for acquisition of a tonal L2. We examine the perception of Thai tones (i.e., three level tones, two contour tones) by speakers of languages on a spectrum of lexically contrastive pitch usage: Mandarin (lexical tone), Japanese (lexical pitch accent), English (lexical stress), and Korean (no lexically contrastive pitch). Results suggest that the importance of lexically contrastive pitch in the L1 influences non-native tone perception so that not all non-tonal language speakers possess the same level of tonal sensitivity, resulting in a hierarchy of perceptual accuracy. Referencing the Feature Hypothesis (McAllister et al. 2002), we propose the Functional Pitch Hypothesis to model our findings: the degree to which linguistic pitch differentiates lexical items in the L1 shapes the naive perception of a non-native lexically contrastive pitch system, e.g., tones.												29	40											NOV	2014	5	4					489	522		10.1515/lp-2014-0016	http://dx.doi.org/10.1515/lp-2014-0016												2026-01-16	WOS:000365703800003
J	Chan, RKW; Wang, BX				Chan, Ricky K. W.; Wang, Bruce Xiao			Modeling Lexical Tones for Speaker Discrimination	LANGUAGE AND SPEECH				Article								Fundamental frequency (F0) has been widely studied and used in the context of speaker discrimination and forensic voice comparison casework, but most previous studies focused on long-term F0 statistics. Lexical tone, the linguistically structured and dynamic aspects of F0, has received much less research attention. A main methodological issue lies on how tonal F0 should be parameterized for the best speaker discrimination performance. This paper compares the speaker discriminatory performance of three approaches with lexical tone modeling: discrete cosine transform (DCT), polynomial curve fitting, and quantitative target approximation (qTA). Results show that using parameters based on DCT and polynomials led to similarly promising performance, whereas those based on qTA generally yielded relatively poor performance. Implications modeling surface tonal F0 and the underlying articulatory processes for speaker discrimination are discussed.												1	1											MAR	2025	68	1					229	243		10.1177/00238309241261702	http://dx.doi.org/10.1177/00238309241261702		JUL 2024										2026-01-16	WOS:001278062100001
J	Chen, A; Liu, LQ; Kager, R				Chen, Ao; Liu, Liquan; Kager, Rene			Cross-domain correlation in pitch perception, the influence of native language	LANGUAGE COGNITION AND NEUROSCIENCE				Article								The current study explores how language experience may shape the correlation between lexical tone and musical pitch perception. A two domains (music and lexical tone) by two languages (tone, Mandarin Chinese and non-tone, Dutch) design is adopted. Participants were tested on their discrimination of Mandarin Chinese lexical tones, Montreal Battery of Evaluation of Amusia (MBEA), and Musical Ear Test (MET). The Chinese listeners outperformed the Dutch listeners on both MBEA and MET, but had comparable accuracies for the lexical tone discrimination. Importantly, a significant cross-domain correlation was only observed for the Dutch listeners but not for the Chinese listeners. For tone language listeners, once lexical tones have been acquired, native listeners perceive them as phonological categories, and split them from other pitch variations that do not play a phonemic role. Non-tone language listeners, on the other hand, perceive both lexical tones and musical pitch on a psycho-acoustical basis, hence exhibit a unified perception of pitch across the two domains.												44	47												2016	31	6					751	760		10.1080/23273798.2016.1156715	http://dx.doi.org/10.1080/23273798.2016.1156715												2026-01-16	WOS:000377776900004
J	Zhang, YX; Schmidt, E; Post, B				Zhang, Yixin; Schmidt, Elaine; Post, Brechtje			Perception of Intonation on Neutral Tone in Mandarin	FRONTIERS IN COMMUNICATION				Article								In Mandarin, lexical tone has been found to interact with intonational tone to influence intonation perception, with the falling T4 facilitating the perception of the statement/question contrast the most, and the rising T2 the least. However, in addition to the four citation tones T1-T4, Mandarin has "neutral tone" which marks weak, non-initial syllables that do not carry a citation tone. The prevailing view is that neutral tone is, in fact, phonologically toneless. It is unknown whether neutral tone can also affect intonation perception. However, it is reasonable to hypothesize that if neutral tone is indeed toneless, it cannot interact with intonational tone in the same way as citation tones do. We investigated this novel hypothesis with a perception experiment in which 22 Mandarin speakers had to determine whether disyllabic citation tone and neutral tone words were a question or statement. Results show that the identification of intonation contours is more accurate for neutral tone than for T2, and similarly accurate for neutral tone and T4, regardless of whether the neutral tone is intrinsic or derived. Furthermore, both T4 and neutral tone are realized with a reduced pitch range at a higher pitch level in questions, unlike T2, which is characterized by a slightly expanded pitch range and a higher pitch level. It is possible that intonation perception in Mandarin is facilitated by changes in the phonetic shapes of lexical tones brought by intonation rather than the phonological interaction between lexical tones and intonation. The importance of pitch changes to the intonation perception in Mandarin was further tested in a second perception experiment with the same 22 participants and disyllabic stimuli with manipulated pitch level and range. Results indicate that the use of pitch cues in intonation perception shows tone-specific differences, namely, pitch range is more important in signaling the question/statement contrast in utterances ending with T4 or neutral tone, while pitch level is the only perceptual cue to interrogativity for utterances ending in T2.												2	2											JUN 27	2022	7								849132	10.3389/fcomm.2022.849132	http://dx.doi.org/10.3389/fcomm.2022.849132												2026-01-16	WOS:000822933300001
J	Liu, M; Chen, YY; Schiller, NO				Liu, Min; Chen, Yiya; Schiller, Niels O.			Online processing of tone and intonation in Mandarin: Evidence from ERPs	NEUROPSYCHOLOGIA				Article								Event-related potentials (ERPs) were used to investigate the online processing of tone and intonation in Mandarin at the attentive stage. We examined the behavioral and electrophysiological responses of native Mandarin listeners to Mandarin sentences, which contrast in final tones (rising Tone2 or falling Tone4) and intonations (Question or Statement). A clear P300 effect was observed for question-statement contrast in sentences ending with Tone4, but no ERP effect was found for question-statement contrast in sentences ending with Tone2. Our results provide ERP evidence for the interaction of tone and intonation in Mandarin, confirming the findings with behavioral metalinguistic data that native Mandarin listeners can distinguish between question intonation and statement intonation when the intonation is associated with a final Tone4, but fail to do so when the intonation is associated with a final Tone2. Our study extended the understanding of online processing of tone and intonation (1) from the pre-attentive stage to the attentive stage and (2) within a larger domain (i.e. multi-word utterances) than a single word utterance. (C) 2016 Elsevier Ltd. All rights reserved.												17	17											OCT	2016	91						307	317		10.1016/j.neuropsychologia.2016.08.025	http://dx.doi.org/10.1016/j.neuropsychologia.2016.08.025												2026-01-16	WOS:000387194200027
J	Tang, W; Wang, XJ; Li, JQ; Liu, C; Dong, Q; Nan, Y				Tang, Wei; Wang, Xi-jian; Li, Jia-qi; Liu, Chang; Dong, Qi; Nan, Yun			Vowel and tone recognition in quiet and in noise among Mandarin-speaking amusics	HEARING RESEARCH				Article								Music and language are two intricately linked communication modalities in humans. A deficit in music pitch processing as manifested in the condition of congenital amusia has been related to difficulties in lexical tone processing for both tone and non-tonal languages. However, it is still unclear whether amusia also affects the perception of vowel phonemes in quiet and in noise. In this study, we examined vowel-plustone identification in quiet and noise conditions among Mandarin-speaking amusics with and without speech tone difficulties (tone agnosics and pure amusics, respectively), and IQ- and age-matched controls. Overall, pure amusics showed vowel and tone identification comparable to the controls in both quiet and noise conditions. Compared to pure amusics and controls, tone agnosics showed deficits in tone perception in both quiet and noise conditions. More importantly, their vowel perception was lower than pure amusics and controls in noise conditions, e.g., at a signal-to-noise ratio of -4 dB, although they showed normal-like performance in quiet and at a signal-to-noise ratio of -8 dB. These results suggest that when amusia affected speech tone processing (e.g., tone agnosics), it could also compromise vowel processing in noise. However, amusia alone does not affect tone or vowel perception in Mandarin Chinese either in quiet or in noise. Overall, the current study highlights the necessity of taking heterogeneity within the amusic group into account when considering the related speech deficits in this group. (C) 2018 Elsevier B.V. All rights reserved.												16	17											JUN	2018	363						62	69		10.1016/j.heares.2018.03.004	http://dx.doi.org/10.1016/j.heares.2018.03.004												2026-01-16	WOS:000432758700006
J	Delogu, F; Lampis, G; Belardinelli, MO				Delogu, Franco; Lampis, Giulia; Belardinelli, Marta Olivetti			From melody to lexical tone: Musical ability enhances specific aspects of foreign language perception	EUROPEAN JOURNAL OF COGNITIVE PSYCHOLOGY				Article								Previous research shows that music ability provides positive effects on language processing. This study aims at better clarifying the involvement of different linguistic subdomains in this cross-domain link, assessing whether or not musicality and music expertise enhance phonological and lexical tone processing of Mandarin Chinese. In two experiments different groups of adults and children with no previous experience in tonal languages, were invited to perform a same-different task trying to detect phonological and tonal variations in pairs of sequences of monosyllabic Mandarin Chinese words. Main results show that all subjects perform significantly better in detecting phonological variations rather than tonal ones. They also show that both melodic proficiency and music expertise are good predictors for a better tonal, but not phonological identification. Data lead to a model of music-to-language transfer effect in which musicality selectively affects linguistic intonation while leaving phonological processing substantially unaffected.												82	94												2010	22	1					46	61		10.1080/09541440802708136	http://dx.doi.org/10.1080/09541440802708136												2026-01-16	WOS:000274915800004
J	So, CK; Best, CT				So, Connie K.; Best, Catherine T.			CATEGORIZING MANDARIN TONES INTO LISTENERS' NATIVE PROSODIC CATEGORIES: THE ROLE OF PHONETIC PROPERTIES	POZNAN STUDIES IN CONTEMPORARY LINGUISTICS				Article								This study examined whether native speakers of non-tone languages (Australian English, and French) were able to perceive foreign Mandarin tones in a sentence environment according to their native prosodic categories. Results found that both English and French speakers were able to perceptually categorize foreign tones into their intonational categories (i-Categories), and that categorizations were based on the contextual phonetic similarities of the pitch contours they perceived between Mandarin tones and their native i-Categories. Results also showed that French speakers, but not English speakers, were able to detect the fine-detailed phonetic feature differences between Tone 3 and Tone 4 (low/falling tone vs. high-falling tone). The findings support a new extension of the Perceptual Assimilation Model (PAM; Best 1995) to suprasegmental phonology (So and Best 2008): that non-native prosodic categories (e. g. lexical tones) will be assimilated to the categories of listeners' native prosodic system (e. g. intonation). In addition, rhythmic differences among languages may also contribute to perception of non-native tones.												21	25											MAR	2011	47	1			SI		133	145		10.2478/psicl-2011-0011	http://dx.doi.org/10.2478/psicl-2011-0011												2026-01-16	WOS:000292128200011
J	Karlsson, A; House, D; Svantesson, JO				Karlsson, Anastasia; House, David; Svantesson, Jan-Olof			Intonation Adapts to Lexical Tone: The Case of Kammu	PHONETICA				Article								In this paper, we investigate how lexical tones interact with intonation, using data from the Austroasiatic language Kammu, one of few languages with two dialects whose only major phonological difference is the presence or absence of lexical tones. Northern (and Western) Kammu have developed tones in connection with the merger of voiceless and voiced initial consonants, while the non-tonal Eastern dialect kept the segmental opposition with no tones. We found the following prosodic hierarchy: (1) lexical tones, (2) phrase-final boundary tone, (3) focus marking. The results strongly suggest that the intonational systems of the two Kammu dialects are basically identical, and that the main differences between the dialects are adaptations of intonation patterns to the lexical tones when the identities of the tones are jeopardized. Copyright (C) 2012 S. Karger AG, Basel												8	10												2012	69	1-2					28	47		10.1159/000343169	http://dx.doi.org/10.1159/000343169												2026-01-16	WOS:000311328000003
J	Chien, PJ; Friederici, AD; Hartwigsen, G; Sammler, D				Chien, Pei-Ju; Friederici, Angela D.; Hartwigsen, Gesa; Sammler, Daniela			Intonation processing increases task-specific fronto-temporal connectivity in tonal language speakers	HUMAN BRAIN MAPPING				Article								Language comprehension depends on tight functional interactions between distributed brain regions. While these interactions are established for semantic and syntactic processes, the functional network of speech intonation - the linguistic variation of pitch - has been scarcely defined. Particularly little is known about intonation in tonal languages, in which pitch not only serves intonation but also expresses meaning via lexical tones. The present study used psychophysiological interaction analyses of functional magnetic resonance imaging data to characterise the neural networks underlying intonation and tone processing in native Mandarin Chinese speakers. Participants categorised either intonation or tone of monosyllabic Mandarin words that gradually varied between statement and question and between Tone 2 and Tone 4. Intonation processing induced bilateral fronto-temporal activity and increased functional connectivity between left inferior frontal gyrus and bilateral temporal regions, likely linking auditory perception and labelling of intonation categories in a phonological network. Tone processing induced bilateral temporal activity, associated with the auditory representation of tonal (phonemic) categories. Together, the present data demonstrate the breadth of the functional intonation network in a tonal language including higher-level phonological processes in addition to auditory representations common to both intonation and tone.												10	11											JAN	2021	42	1					161	174		10.1002/hbm.25214	http://dx.doi.org/10.1002/hbm.25214		SEP 2020										2026-01-16	WOS:000573645300001
J	Burnham, D; Singh, L; Mattock, K; Woo, PJ; Kalashnikova, M				Burnham, Denis; Singh, Leher; Mattock, Karen; Woo, Pei J.; Kalashnikova, Marina			Constraints on Tone Sensitivity in Novel Word Learning by Monolingual and Bilingual Infants: Tone Properties Are More Influential than Tone Familiarity	FRONTIERS IN PSYCHOLOGY				Article								This study compared tone sensitivity in monolingual and bilingual infants in a novel word learning task. Tone language learning infants (Experiment 1, Mandarin monolingual; Experiment 2, Mandarin-English bilingual) were tested with Mandarin (native) or Thai (non-native) lexical tone pairs which contrasted static vs. dynamic (high vs. rising) tones or dynamic vs. dynamic (rising vs. falling) tones. Non-tone language, English-learning infants (Experiment 3) were tested on English intonational contrasts or the Mandarin or Thai tone contrasts. Monolingual Mandarin language infants were able to bind tones to novel words for the Mandarin High-Rising contrast, but not for the Mandarin Rising-Falling contrast; and they were insensitive to both the High-Rising and the Rising-Falling tone contrasts in Thai. Bilingual English-Mandarin infants were similar to the Mandarin monolinguals in that they were sensitive to the Mandarin High-Rising contrast and not to the Mandarin Rising-Falling contrast. However, unlike the Mandarin monolinguals, they were also sensitive to the High Rising contrast in Thai. Monolingual English learning infants were insensitive to all three types of contrasts (Mandarin, Thai, English), although they did respond differentially to tone-bearing vs. intonation-marked words. Findings suggest that infants' sensitivity to tones in word learning contexts depends heavily on tone properties, and that this influence is, in some cases, stronger than effects of language familiarity. Moreover, bilingual infants demonstrated greater phonological flexibility in tone interpretation.												24	25											JAN 4	2018	8								2190	10.3389/fpsyg.2017.02190	http://dx.doi.org/10.3389/fpsyg.2017.02190												2026-01-16	WOS:000419399000002
J	Peng, SC; Lu, HP; Lu, N; Lin, YS; Deroche, MLD; Chatterjee, M				Peng, Shu-Chen; Lu, Hui-Ping; Lu, Nelson; Lin, Yung-Song; Deroche, Mickael L. D.; Chatterjee, Monita			Processing of Acoustic Cues in Lexical-Tone Identification by Pediatric Cochlear-Implant Recipients	JOURNAL OF SPEECH LANGUAGE AND HEARING RESEARCH				Article								Purpose: The objective was to investigate acoustic cue processing in lexical-tone recognition by pediatric cochlear-implant (CI) recipients who are native Mandarin speakers. Method: Lexical-tone recognition was assessed in pediatric CI recipients and listeners with normal hearing (NH) in 2 tasks. In Task 1, participants identified naturally uttered words that were contrastive in lexical tones. For Task 2, a disyllabic word (yanjing) was manipulated orthogonally, varying in fundamental-frequency (F0) contours and duration patterns. Participants identified each token with the second syllable jing pronounced with Tone 1 (a high level tone) as eyes or with Tone 4 (a high falling tone) as eyeglasses. Results: CI participants' recognition accuracy was significantly lower than NH listeners' in Task 1. In Task 2, CI participants' reliance on F0 contours was significantly less than that of NH listeners; their reliance on duration patterns, however, was significantly higher than that of NH listeners. Both CI and NH listeners' performance in Task 1 was significantly correlated with their reliance on F0 contours in Task 2. Conclusion: For pediatric CI recipients, lexical-tone recognition using naturally uttered words is primarily related to their reliance on F0 contours, although duration patterns may be used as an additional cue.												45	49											MAY	2017	60	5					1223	1235		10.1044/2016_JSLHR-S-16-0048	http://dx.doi.org/10.1044/2016_JSLHR-S-16-0048												2026-01-16	WOS:000402754000004
J	Huang, WT; Wong, LLN; Chen, F				Huang, Wanting; Wong, Lena L. N.; Chen, Fei			Just-Noticeable Differences of Fundamental Frequency Change in Mandarin-Speaking Children with Cochlear Implants	BRAIN SCIENCES				Article								Fundamental frequency (F0) provides the primary acoustic cue for lexical tone perception in tonal languages but remains poorly represented in cochlear implant (CI) systems. Currently, there is still a lack of understanding of sensitivity to F0 change in CI users who speak tonal languages. In the present study, just-noticeable differences (JNDs) of F0 contour and F0 level changes in Mandarin-speaking children with CIs were measured and compared with those in their age-matched normal-hearing (NH) peers. Results showed that children with CIs demonstrated significantly larger JND of F0 contour (JND-C) change and F0 level (JND-L) change compared to NH children. Further within-group comparison revealed that the JND-C change was significantly smaller than the JND-L change among children with CIs, whereas the opposite pattern was observed among NH children. No significant correlations were seen between JND-C change/JND-L change and age at implantation /duration of CI use. The contrast between children with CIs and NH children in sensitivity to F0 contour and F0 level change suggests different mechanisms of F0 processing in these two groups as a result of different hearing experiences.												3	4											APR	2022	12	4							443	10.3390/brainsci12040443	http://dx.doi.org/10.3390/brainsci12040443												2026-01-16	WOS:000785521700001
J	Wang, L; Xiao, SR; Jiang, CM; Hou, QQ; Chan, AHD; Wong, PCM; Liu, F				Wang, Li; Xiao, Sanrong; Jiang, Cunmei; Hou, Qingqi; Chan, Alice H. D.; Wong, Patrick C. M.; Liu, Fang			The form and function processing of lexical tone and intonation in tone-language-speaking children with autism spectrum disorder	JOURNAL OF THE ACOUSTICAL SOCIETY OF AMERICA				Article								Studies on how the form versus function aspect of tone and intonation is processed by autistic individuals have mainly focused on speakers of non-tonal languages (e.g., English) with equivocal results. While the samples' heterogeneous cognitive abilities may be contributing factors, the phenotype of tone and intonation processing in autism may also vary with one's language background. Thirty-eight cognitively able autistic and 32 non-autistic Mandarin-speaking children completed tone and intonation perception tasks, each containing a function and form condition. Results suggested that the abilities to discriminate tone and intonation were not impaired at either the form or function level in these autistic children, and that these abilities were positively associated with one another in both autistic and non-autistic groups. The more severe the autism symptoms, the worse the form- and function-level of tone and intonation processing. While enhanced tone and intonation processing has been found in a subgroup of autistic children, it may not be a general characteristic of the autistic population with long-term tone language experience. These findings reveal typical tone and intonation processing at both the form and function levels in cognitively able Mandarin-speaking autistic children and provide evidence for associated tone and intonation processing abilities across levels.												5	5											JUL	2023	154	1					467	481		10.1121/10.0020271	http://dx.doi.org/10.1121/10.0020271												2026-01-16	WOS:001036228000003
J	Hualde, JI; Prieto, P				Hualde, Jose I.; Prieto, Pilar			Towards an International Prosodic Alphabet (IPrA)	LABORATORY PHONOLOGY				Article								In this article we present a set of arguments in favor of having access to two levels of prosodic representation, broad phonetic and phonological, and the motivations for developing a set of cross-linguistically transparent and consistent labels (e. g., an International Prosodic Alphabet, IPrA) based on the Autosegmental-Metrical (AM) framework and the ToBI notation. Regarding segmental phonology, as well as lexical suprasegmentals (lexical tone and stress), both the use of two levels of representation and the existence of an international phonetic alphabet have proved to be very useful. The same benefits of adopting these conventions are likely to accrue in the study of intonation.												55	64											JUN 30	2016	7	1								10.5334/labphon.11	http://dx.doi.org/10.5334/labphon.11												2026-01-16	WOS:000399684600002
J	Brunelle, M; Ha, KP; Grice, M				Brunelle, Marc; Ha, Kieu Phuong; Grice, Martine			Intonation in Northern Vietnamese	LINGUISTIC REVIEW				Article								Languages employ a range of different means for realizing communicative functions, including word choice, morpho-syntax and prosody. The relative weight of each of these means varies cross-linguistically. In this paper, we look at the role of intonation in the realization of communicative functions in Northern Vietnamese, a language with a complex lexical tone system. Our results, which are based on systematically controlled data, show that there are a number of acoustic strategies for realizing communicative functions, predominantly based on global f0 and intensity and local sentence-final f0. These strategies are subject to a great degree of speaker variation, although this variation appears to be consistent with intonational universals as reflected in biological codes.												11	14											MAR	2012	29	1					3	36		10.1515/tlr-2012-0002	http://dx.doi.org/10.1515/tlr-2012-0002												2026-01-16	WOS:000314226600002
